X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
-81.80572344,28.08168125,11648,33823,AUBURNDALE,FL,28.08168125,-81.80572344,28.08168125,-81.80572344
-81.49869267,27.59529849,11649,33825,AVON PARK,FL,27.59529849,-81.49869267,27.59529849,-81.49869267
-81.53385551,27.82870737,11650,33827,BABSON PARK,FL,27.82870737,-81.53385551,27.82870737,-81.53385551
-81.82016523,27.90098011,11651,33830,BARTOW,FL,27.90098011,-81.82016523,27.90098011,-81.82016523
-81.842369,27.895417,11652,33831,BARTOW,FL,27.895417,-81.842369,27.895417,-81.842369
-81.83913469,27.62257604,11653,33834,BOWLING GREEN,FL,27.62257604,-81.83913469,27.62257604,-81.83913469
-81.971,27.7486,11654,33835,BRADLEY,FL,27.7486,-81.971,27.7486,-81.971
-81.59956,28.154002,11655,33836,DAVENPORT,FL,28.154002,-81.59956,28.154002,-81.59956
-81.61332807,28.18994375,11656,33837,DAVENPORT,FL,28.18994375,-81.61332807,28.18994375,-81.61332807
-81.61503434,28.02002844,11657,33838,DUNDEE,FL,28.02002844,-81.61503434,28.02002844,-81.61503434
-81.75518593,27.98425363,11658,33839,EAGLE LAKE,FL,27.98425363,-81.75518593,27.98425363,-81.75518593
-81.90702667,28.01040874,11659,33840,EATON PARK,FL,28.01040874,-81.90702667,28.01040874,-81.90702667
-81.77574236,27.75169456,11660,33841,FORT MEADE,FL,27.75169456,-81.77574236,27.75169456,-81.77574236
-81.55514172,27.73972802,11661,33843,FROSTPROOF,FL,27.73972802,-81.55514172,27.73972802,-81.55514172
-81.61558657,28.10375732,11662,33844,HAINES CITY,FL,28.10375732,-81.61558657,28.10375732,-81.61558657
-81.623772,28.084509,11663,33845,HAINES CITY,FL,28.084509,-81.623772,28.084509,-81.623772
-81.88191976,27.9676634,11664,33846,HIGHLAND CITY,FL,27.9676634,-81.88191976,27.9676634,-81.88191976
-81.508312,28.262159,11665,33848,INTERCESSION CITY,FL,28.262159,-81.508312,28.262159,-81.508312
-82.06272832,28.23338118,11666,33849,KATHLEEN,FL,28.23338118,-82.06272832,28.23338118,-82.06272832
-81.73151381,28.09211981,11667,33850,LAKE ALFRED,FL,28.09211981,-81.73151381,28.09211981,-81.73151381
-81.6411,28.0527,11668,33851,LAKE HAMILTON,FL,28.0527,-81.6411,28.0527,-81.6411
-81.36713012,27.29046585,11669,33852,LAKE PLACID,FL,27.29046585,-81.36713012,27.29046585,-81.36713012
-81.58081566,27.90147551,11670,33853,LAKE WALES,FL,27.90147551,-81.58081566,27.90147551,-81.58081566
-81.41046473,27.8555109,11671,33854,LAKESHORE,FL,27.8555109,-81.41046473,27.8555109,-81.41046473
-81.42843506,27.85592697,11672,33856,NALCREST,FL,27.85592697,-81.42843506,27.85592697,-81.42843506
-81.17225581,27.39185638,11673,33857,LORIDA,FL,27.39185638,-81.17225581,27.39185638,-81.17225581
-81.5593,28.193,11674,33858,LOUGHMAN,FL,28.193,-81.5593,28.193,-81.5593
-81.61164947,27.90764331,11675,33859,LAKE WALES,FL,27.90764331,-81.61164947,27.90764331,-81.61164947
-82.00109407,27.91459852,11676,33860,MULBERRY,FL,27.91459852,-82.00109407,27.91459852,-82.00109407
-81.36281,27.303749,11677,33862,LAKE PLACID,FL,27.303749,-81.36281,27.303749,-81.36281
-81.96173093,27.41547215,11678,33865,ONA,FL,27.41547215,-81.96173093,27.41547215,-81.96173093
-81.2101106,27.78439481,11679,33867,RIVER RANCH,FL,27.78439481,-81.2101106,27.78439481,-81.2101106
-81.83625397,28.19270595,11680,33868,POLK CITY,FL,28.19270595,-81.83625397,28.19270595,-81.83625397
-81.45352771,27.49544427,11681,33870,SEBRING,FL,27.49544427,-81.45352771,27.49544427,-81.45352771
-81.439547,27.500043,11682,33871,SEBRING,FL,27.500043,-81.439547,27.500043,-81.439547
-81.50526686,27.50839043,11683,33872,SEBRING,FL,27.50839043,-81.50526686,27.50839043,-81.50526686
-81.83076775,27.54961577,11684,33873,WAUCHULA,FL,27.54961577,-81.83076775,27.54961577,-81.83076775
-81.46523382,27.429908,11685,33875,SEBRING,FL,27.429908,-81.46523382,27.429908,-81.46523382
-81.35396194,27.43497209,11686,33876,SEBRING,FL,27.43497209,-81.35396194,27.43497209,-81.35396194
-81.6049,27.9955,11687,33877,WAVERLY,FL,27.9955,-81.6049,27.9955,-81.6049
-81.75513952,27.99745565,11688,33880,WINTER HAVEN,FL,27.99745565,-81.75513952,27.99745565,-81.75513952
-81.71490385,28.05344589,11689,33881,WINTER HAVEN,FL,28.05344589,-81.71490385,28.05344589,-81.71490385
-81.727163,28.022119,11690,33882,WINTER HAVEN,FL,28.022119,-81.727163,28.022119,-81.727163
-81.727163,28.022119,11691,33883,WINTER HAVEN,FL,28.022119,-81.727163,28.022119,-81.727163
-81.67171745,27.98501296,11692,33884,WINTER HAVEN,FL,27.98501296,-81.67171745,27.98501296,-81.67171745
-81.726911,28.035928,11693,33885,WINTER HAVEN,FL,28.035928,-81.726911,28.035928,-81.726911
-81.72899504,27.46694775,11694,33890,ZOLFO SPRINGS,FL,27.46694775,-81.72899504,27.46694775,-81.72899504
-81.6101658,28.25528341,11695,33896,DAVENPORT,FL,28.25528341,-81.6101658,28.25528341,-81.6101658
-81.67548944,28.30407916,11696,33897,DAVENPORT,FL,28.30407916,-81.67548944,28.30407916,-81.67548944
-81.49570394,27.91664218,11697,33898,LAKE WALES,FL,27.91664218,-81.49570394,27.91664218,-81.49570394
-81.87231359,26.62011929,11698,33901,FORT MYERS,FL,26.62011929,-81.87231359,26.62011929,-81.87231359
-81.872361,26.644026,11699,33902,FORT MYERS,FL,26.644026,-81.872361,26.644026,-81.872361
-81.90875024,26.68718827,11700,33903,NORTH FORT MYERS,FL,26.68718827,-81.90875024,26.68718827,-81.90875024
-81.95237041,26.57747224,11701,33904,CAPE CORAL,FL,26.57747224,-81.95237041,26.57747224,-81.95237041
-81.77386449,26.67354572,11702,33905,FORT MYERS,FL,26.67354572,-81.77386449,26.67354572,-81.77386449
-81.858417,26.593503,11703,33906,FORT MYERS,FL,26.593503,-81.858417,26.593503,-81.858417
-81.87444854,26.56393537,11704,33907,FORT MYERS,FL,26.56393537,-81.87444854,26.56393537,-81.87444854
-81.92510528,26.5048265,11705,33908,FORT MYERS,FL,26.5048265,-81.92510528,26.5048265,-81.92510528
-81.94246976,26.69002352,11706,33909,CAPE CORAL,FL,26.69002352,-81.94246976,26.69002352,-81.94246976
-81.94178,26.563482,11707,33910,CAPE CORAL,FL,26.563482,-81.94178,26.563482,-81.94178
-81.82817305,26.54167402,11708,33912,FORT MYERS,FL,26.54167402,-81.82817305,26.54167402,-81.82817305
-81.75237815,26.56903527,11709,33913,FORT MYERS,FL,26.56903527,-81.75237815,26.56903527,-81.75237815
-82.00328573,26.57419051,11710,33914,CAPE CORAL,FL,26.57419051,-82.00328573,26.57419051,-82.00328573
-81.956106,26.632916,11711,33915,CAPE CORAL,FL,26.632916,-81.956106,26.632916,-81.956106
-81.84145904,26.63250888,11712,33916,FORT MYERS,FL,26.63250888,-81.84145904,26.63250888,-81.84145904
-81.86785204,26.71360309,11713,33917,NORTH FORT MYERS,FL,26.71360309,-81.86785204,26.71360309,-81.86785204
-81.884382,26.684967,11714,33918,NORTH FORT MYERS,FL,26.684967,-81.884382,26.684967,-81.884382
-81.90194706,26.54908723,11715,33919,FORT MYERS,FL,26.54908723,-81.90194706,26.54908723,-81.90194706
-81.65164653,26.70740924,11716,33920,ALVA,FL,26.70740924,-81.65164654,26.70740924,-81.65164654
-82.26167634,26.74942351,11717,33921,BOCA GRANDE,FL,26.74942351,-82.26167634,26.74942351,-82.26167634
-82.13559616,26.65989481,11718,33922,BOKEELIA,FL,26.65989481,-82.13559616,26.65989481,-82.13559616
-82.19009687,26.51554226,11719,33924,CAPTIVA,FL,26.51554226,-82.19009687,26.51554226,-82.19009687
-81.78056249,26.43727693,11720,33928,ESTERO,FL,26.43727693,-81.78056249,26.43727693,-81.78056249
-81.788436,26.437269,11721,33929,ESTERO,FL,26.437269,-81.788436,26.437269,-81.788436
-81.92268731,26.44239052,11722,33931,FORT MYERS BEACH,FL,26.44239052,-81.92268731,26.44239052,-81.92268731
-81.949632,26.452487,11723,33932,FORT MYERS BEACH,FL,26.452487,-81.949632,26.452487,-81.949632
-81.43976599,26.75866942,11724,33935,LABELLE,FL,26.75866942,-81.43976599,26.75866942,-81.43976599
-81.62797104,26.60339512,11725,33936,LEHIGH ACRES,FL,26.60339512,-81.62797104,26.60339512,-81.62797104
-82.134315,27.006848,11726,33938,MURDOCK,FL,27.006848,-82.134315,27.006848,-82.134315
-82.26545654,26.86611276,11727,33946,PLACIDA,FL,26.86611276,-82.26545654,26.86611276,-82.26545654
-82.27363784,26.89692757,11728,33947,ROTONDA WEST,FL,26.89692757,-82.27363784,26.89692757,-82.27363784
-82.14185918,26.98558389,11729,33948,PORT CHARLOTTE,FL,26.98558389,-82.14185918,26.98558389,-82.14185918
-82.08812,26.975003,11730,33949,PORT CHARLOTTE,FL,26.975003,-82.08812,26.975003,-82.08812
-82.04950952,26.91076171,11731,33950,PUNTA GORDA,FL,26.91076171,-82.04950952,26.91076171,-82.04950952
-82.0357,26.9483,11732,33951,PUNTA GORDA,FL,26.9483,-82.0357,26.9483,-82.0357
-82.09648097,26.99114845,11733,33952,PORT CHARLOTTE,FL,26.99114845,-82.09648097,26.99114845,-82.09648097
-82.21443225,26.99644139,11734,33953,PORT CHARLOTTE,FL,26.99644139,-82.21443225,26.99644139,-82.21443225
-82.09946595,27.02310379,11735,33954,PORT CHARLOTTE,FL,27.02310379,-82.09946595,27.02310379,-82.09946595
-82.02229857,26.81377256,11736,33955,PUNTA GORDA,FL,26.81377256,-82.02229857,26.81377256,-82.02229857
-82.08958145,26.52506084,11737,33956,SAINT JAMES CITY,FL,26.52506084,-82.08958145,26.52506084,-82.08958145
-82.08387096,26.44780212,11738,33957,SANIBEL,FL,26.44780212,-82.08387096,26.44780212,-82.08387096
-81.40124767,27.08502285,11739,33960,VENUS,FL,27.08502285,-81.40124767,27.08502285,-81.40124767
-81.77239868,26.46150236,11740,33965,FORT MYERS,FL,26.46150236,-81.77239868,26.46150236,-81.77239868
-81.83234454,26.58142165,11741,33966,FORT MYERS,FL,26.58142165,-81.83234454,26.58142165,-81.83234454
-81.81067618,26.47176441,11742,33967,FORT MYERS,FL,26.47176441,-81.81067618,26.47176441,-81.81067618
-81.65135,26.604801,11743,33970,LEHIGH ACRES,FL,26.604801,-81.65135,26.604801,-81.65135
-81.70668462,26.63302653,11744,33971,LEHIGH ACRES,FL,26.63302653,-81.70668462,26.63302653,-81.70668462
-81.6232081,26.64124791,11745,33972,LEHIGH ACRES,FL,26.64124791,-81.6232081,26.64124791,-81.6232081
-81.72935404,26.6014345,11746,33973,LEHIGH ACRES,FL,26.6014345,-81.72935404,26.6014345,-81.72935404
-81.60650997,26.5643627,11747,33974,LEHIGH ACRES,FL,26.5643627,-81.60650997,26.5643627,-81.60650997
-81.437802,26.764902,11748,33975,LABELLE,FL,26.764902,-81.437802,26.764902,-81.437802
-81.68593391,26.59272716,11749,33976,LEHIGH ACRES,FL,26.59272716,-81.68593391,26.59272716,-81.68593391
-82.05905387,26.98639849,11750,33980,PUNTA GORDA,FL,26.98639849,-82.05905387,26.98639849,-82.05905387
-82.22504521,26.92338638,11751,33981,PORT CHARLOTTE,FL,26.92338638,-82.22504521,26.92338638,-82.22504521
-81.92505196,26.93082101,11752,33982,PUNTA GORDA,FL,26.93082101,-81.92505196,26.93082101,-81.92505196
-82.020368,27.00938713,11753,33983,PUNTA GORDA,FL,27.00938713,-82.020368,27.00938713,-82.020368
-81.94881582,26.63033486,11754,33990,CAPE CORAL,FL,26.63033486,-81.94881582,26.63033486,-81.94881582
-82.0068776,26.6275629,11755,33991,CAPE CORAL,FL,26.6275629,-82.0068776,26.6275629,-82.0068776
-82.01874651,26.67956155,11756,33993,CAPE CORAL,FL,26.67956155,-82.01874651,26.67956155,-82.01874651
-81.818486,26.673065,11757,33994,FORT MYERS,FL,26.673065,-81.818486,26.673065,-81.818486
-81.791026,26.163065,11758,34101,NAPLES,FL,26.163065,-81.791026,26.163065,-81.791026
-81.79758893,26.1439073,11759,34102,NAPLES,FL,26.1439073,-81.79758893,26.1439073,-81.79758893
-81.8066407,26.19214436,11760,34103,NAPLES,FL,26.19214436,-81.8066407,26.19214436,-81.8066407
-81.73164612,26.15292177,11761,34104,NAPLES,FL,26.15292177,-81.73164612,26.15292177,-81.73164612
-81.76385416,26.19708408,11762,34105,NAPLES,FL,26.19708408,-81.76385416,26.19708408,-81.76385416
-81.791026,26.163065,11763,34106,NAPLES,FL,26.163065,-81.791026,26.163065,-81.791026
-81.795422,26.270681,11764,34107,NAPLES,FL,26.270681,-81.795422,26.270681,-81.795422
-81.80930613,26.25029569,11765,34108,NAPLES,FL,26.25029569,-81.80930613,26.25029569,-81.80930613
-81.76533607,26.24457184,11766,34109,NAPLES,FL,26.24457184,-81.76533607,26.24457184,-81.76533607
-81.7871529,26.29409341,11767,34110,NAPLES,FL,26.29409341,-81.7871529,26.29409341,-81.7871529
-81.74353478,26.1233982,11768,34112,NAPLES,FL,26.1233982,-81.74353478,26.1233982,-81.74353478
-81.71842148,26.08245307,11769,34113,NAPLES,FL,26.08245307,-81.71842148,26.08245307,-81.71842148
-81.65832173,26.04947697,11770,34114,NAPLES,FL,26.04947697,-81.65832173,26.04947697,-81.65832173
-81.70472214,26.18494657,11771,34116,NAPLES,FL,26.18494657,-81.70472214,26.18494657,-81.70472214
-81.60576106,26.20512687,11772,34117,NAPLES,FL,26.20512687,-81.60576106,26.20512687,-81.60576106
-81.71593727,26.2650061,11773,34119,NAPLES,FL,26.2650061,-81.71593727,26.2650061,-81.71593727
-81.60378842,26.28030004,11774,34120,NAPLES,FL,26.28030004,-81.60378843,26.28030004,-81.60378843
-81.802021,26.330564,11775,34133,BONITA SPRINGS,FL,26.330564,-81.802021,26.330564,-81.802021
-81.82625471,26.35624026,11776,34134,BONITA SPRINGS,FL,26.35624026,-81.82625471,26.35624026,-81.82625471
-81.76211662,26.34978812,11777,34135,BONITA SPRINGS,FL,26.34978812,-81.76211662,26.34978812,-81.76211662
-81.787757,26.359725,11778,34136,BONITA SPRINGS,FL,26.359725,-81.787757,26.359725,-81.787757
-81.14374021,25.95496538,11779,34141,OCHOPEE,FL,25.95496538,-81.14374021,25.95496538,-81.14374021
-81.43159432,26.39256367,11780,34142,IMMOKALEE,FL,26.39256367,-81.43159432,26.39256367,-81.43159432
-81.72232673,25.93774924,11781,34145,MARCO ISLAND,FL,25.93774924,-81.72232673,25.93774924,-81.72232673
-81.722047,25.952695,11782,34146,MARCO ISLAND,FL,25.952695,-81.722047,25.952695,-81.722047
-82.46911304,27.40374696,11783,34201,BRADENTON,FL,27.40374696,-82.46911304,27.40374696,-82.46911304
-82.40802042,27.4101435,11784,34202,BRADENTON,FL,27.4101435,-82.40802042,27.4101435,-82.40802042
-82.51686101,27.44388532,11785,34203,BRADENTON,FL,27.44388532,-82.51686101,27.44388532,-82.51686101
-82.510422,27.446508,11786,34204,BRADENTON,FL,27.446508,-82.510422,27.446508,-82.510422
-82.58187108,27.48022635,11787,34205,BRADENTON,FL,27.48022635,-82.58187108,27.48022635,-82.58187108
-82.571,27.4936,11788,34206,BRADENTON,FL,27.4936,-82.571,27.4936,-82.571
-82.5774321,27.44183399,11789,34207,BRADENTON,FL,27.44183399,-82.5774321,27.44183399,-82.5774321
-82.52699545,27.48808669,11790,34208,BRADENTON,FL,27.48808669,-82.52699545,27.48808669,-82.52699545
-82.63109126,27.48656734,11791,34209,BRADENTON,FL,27.48656734,-82.63109126,27.48656734,-82.63109126
-82.62107479,27.45096206,11792,34210,BRADENTON,FL,27.45096206,-82.62107479,27.45096206,-82.62107479
-82.40338907,27.44988851,11793,34211,BRADENTON,FL,27.44988851,-82.40338907,27.44988851,-82.40338907
-82.4326735,27.50268675,11794,34212,BRADENTON,FL,27.50268675,-82.4326735,27.50268675,-82.4326735
-82.68458089,27.47063698,11795,34215,CORTEZ,FL,27.47063698,-82.68458089,27.47063698,-82.68458089
-82.73189,27.532713,11796,34216,ANNA MARIA,FL,27.532713,-82.73189,27.532713,-82.73189
-82.71104521,27.49831817,11797,34217,BRADENTON BEACH,FL,27.49831817,-82.71104521,27.49831817,-82.71104521
-82.41777474,27.54817685,11798,34219,PARRISH,FL,27.54817685,-82.41777474,27.54817685,-82.41777474
-82.5694,27.5122,11799,34220,PALMETTO,FL,27.5122,-82.5694,27.5122,-82.5694
-82.54983891,27.55126768,11800,34221,PALMETTO,FL,27.55126768,-82.54983891,27.55126768,-82.54983891
-82.49886472,27.53952254,11801,34222,ELLENTON,FL,27.53952254,-82.49886472,27.53952254,-82.49886472
-82.36433262,26.97089184,11802,34223,ENGLEWOOD,FL,26.97089184,-82.36433262,26.97089184,-82.36433262
-82.30313303,26.9216958,11803,34224,ENGLEWOOD,FL,26.9216958,-82.30313303,26.9216958,-82.30313303
-82.62647925,27.37338485,11804,34228,LONGBOAT KEY,FL,27.37338485,-82.62647925,27.37338485,-82.62647925
-82.48328894,27.18944111,11805,34229,OSPREY,FL,27.18944111,-82.48328894,27.18944111,-82.48328894
-82.53721,27.335036,11806,34230,SARASOTA,FL,27.335036,-82.53721,27.335036,-82.53721
-82.51308598,27.26579574,11807,34231,SARASOTA,FL,27.26579574,-82.51308598,27.26579574,-82.51308598
-82.47726191,27.32574592,11808,34232,SARASOTA,FL,27.32574592,-82.47726191,27.32574592,-82.47726191
-82.47211413,27.28605412,11809,34233,SARASOTA,FL,27.28605412,-82.47211413,27.28605412,-82.47211413
-82.53387673,27.36687694,11810,34234,SARASOTA,FL,27.36687694,-82.53387673,27.36687694,-82.53387673
-82.47804561,27.36590893,11811,34235,SARASOTA,FL,27.36590893,-82.47804561,27.36590893,-82.47804561
-82.54962534,27.33095977,11812,34236,SARASOTA,FL,27.33095977,-82.54962534,27.33095977,-82.54962534
-82.51230359,27.33837152,11813,34237,SARASOTA,FL,27.33837152,-82.51230359,27.33837152,-82.51230359
-82.47178239,27.23568102,11814,34238,SARASOTA,FL,27.23568102,-82.47178239,27.23568102,-82.47178239
-82.51809187,27.31108245,11815,34239,SARASOTA,FL,27.31108245,-82.51809187,27.31108245,-82.51809187
-82.38306259,27.31693365,11816,34240,SARASOTA,FL,27.31693365,-82.38306259,27.31693365,-82.38306259
-82.41813316,27.2802338,11817,34241,SARASOTA,FL,27.2802338,-82.41813316,27.2802338,-82.41813316
-82.54369531,27.26138294,11818,34242,SARASOTA,FL,27.26138294,-82.54369531,27.26138294,-82.54369531
-82.51204413,27.4036273,11819,34243,SARASOTA,FL,27.4036273,-82.51204414,27.4036273,-82.51204414
-82.20962665,27.39227282,11820,34251,MYAKKA CITY,FL,27.39227282,-82.20962665,27.39227282,-82.20962665
-82.5465,27.4563,11821,34264,ONECO,FL,27.4563,-82.5465,27.4563,-82.5465
-81.85991933,27.20559697,11822,34266,ARCADIA,FL,27.20559697,-81.85991933,27.20559697,-81.85991933
-82.00194969,27.06258398,11823,34269,ARCADIA,FL,27.06258398,-82.00194969,27.06258398,-82.00194969
-82.5376,27.4181,11824,34270,TALLEVAST,FL,27.4181,-82.5376,27.4181,-82.5376
-82.4472,27.1277,11825,34272,LAUREL,FL,27.1277,-82.4472,27.1277,-82.4472
-82.4576,27.1256,11826,34274,NOKOMIS,FL,27.1256,-82.4576,27.1256,-82.4576
-82.43647682,27.14337126,11827,34275,NOKOMIS,FL,27.14337126,-82.43647682,27.14337126,-82.43647682
-82.512634,27.276721,11828,34276,SARASOTA,FL,27.276721,-82.512634,27.276721,-82.512634
-82.529133,27.302882,11829,34277,SARASOTA,FL,27.302882,-82.529133,27.302882,-82.529133
-82.636605,27.499446,11830,34280,BRADENTON,FL,27.499446,-82.636605,27.499446,-82.636605
-82.582279,27.440362,11831,34282,BRADENTON,FL,27.440362,-82.582279,27.440362,-82.582279
-82.448915,27.099992,11832,34284,VENICE,FL,27.099992,-82.448915,27.099992,-82.448915
-82.43648159,27.09707062,11833,34285,VENICE,FL,27.09707062,-82.43648159,27.09707062,-82.43648159
-82.18245937,27.07122984,11834,34286,NORTH PORT,FL,27.07122984,-82.18245937,27.07122984,-82.18245937
-82.24104778,27.04909256,11835,34287,NORTH PORT,FL,27.04909256,-82.24104778,27.04909256,-82.24104778
-82.13530631,27.05388811,11836,34288,NORTH PORT,FL,27.05388811,-82.13530631,27.05388811,-82.13530631
-82.13717965,27.07935346,11837,34289,NORTH PORT,FL,27.07935346,-82.13717965,27.07935346,-82.13717965
-82.207605,27.075088,11838,34290,NORTH PORT,FL,27.075088,-82.207605,27.075088,-82.207605
-82.23274877,27.09232135,11839,34291,NORTH PORT,FL,27.09232135,-82.23274877,27.09232135,-82.23274877
-82.38602191,27.09953824,11840,34292,VENICE,FL,27.09953824,-82.38602191,27.09953824,-82.38602191
-82.38347637,27.05389183,11841,34293,VENICE,FL,27.05389183,-82.38347637,27.05389183,-82.38347637
-82.331519,26.966388,11842,34295,ENGLEWOOD,FL,26.966388,-82.331519,26.966388,-82.331519
-82.03964052,29.05355003,11843,34420,BELLEVIEW,FL,29.05355003,-82.03964052,29.05355003,-82.03964052
-82.0632,29.0668,11844,34421,BELLEVIEW,FL,29.0668,-82.0632,29.0668,-82.0632
-82.587478,28.894725,11845,34423,CRYSTAL RIVER,FL,28.894725,-82.587478,28.894725,-82.587478
-82.59494796,28.94636876,11846,34428,CRYSTAL RIVER,FL,28.94636876,-82.59494796,28.94636876,-82.59494796
-82.57914119,28.87724476,11847,34429,CRYSTAL RIVER,FL,28.87724476,-82.57914119,28.87724476,-82.57914119
-82.455737,29.057441,11848,34430,DUNNELLON,FL,29.057441,-82.455737,29.057441,-82.455737
-82.48377215,29.11514849,11849,34431,DUNNELLON,FL,29.11514849,-82.48377215,29.11514849,-82.48377215
-82.3832431,29.07530901,11850,34432,DUNNELLON,FL,29.07530901,-82.3832431,29.07530901,-82.3832431
-82.51801165,28.99906696,11851,34433,DUNNELLON,FL,28.99906696,-82.51801165,28.99906696,-82.51801165
-82.45329582,28.99406097,11852,34434,DUNNELLON,FL,28.99406097,-82.45329582,28.99406097,-82.45329582
-82.29055623,28.74097653,11853,34436,FLORAL CITY,FL,28.74097653,-82.29055623,28.74097653,-82.29055623
-82.37144,28.898781,11854,34441,HERNANDO,FL,28.898781,-82.37144,28.898781,-82.37144
-82.40606166,28.91219218,11855,34442,HERNANDO,FL,28.91219218,-82.40606166,28.91219218,-82.40606166
-82.42120188,28.96643102,11856,34445,HOLDER,FL,28.96643102,-82.42120188,28.96643102,-82.42120188
-82.53311836,28.74824845,11857,34446,HOMOSASSA,FL,28.74824845,-82.53311836,28.74824845,-82.53311836
-82.573605,28.795155,11858,34447,HOMOSASSA SPRINGS,FL,28.795155,-82.573605,28.795155,-82.573605
-82.57582461,28.80142181,11859,34448,HOMOSASSA,FL,28.80142181,-82.57582461,28.80142181,-82.57582461
-82.6470896,29.042703,11860,34449,INGLIS,FL,29.042703,-82.6470896,29.042703,-82.6470896
-82.29356207,28.83536488,11861,34450,INVERNESS,FL,28.83536488,-82.29356207,28.83536488,-82.29356207
-82.344573,28.840986,11862,34451,INVERNESS,FL,28.840986,-82.344573,28.840986,-82.344573
-82.34177009,28.803238,11863,34452,INVERNESS,FL,28.803238,-82.34177009,28.803238,-82.34177009
-82.36231399,28.8683687,11864,34453,INVERNESS,FL,28.8683687,-82.36231399,28.8683687,-82.36231399
-82.5026,28.872,11865,34460,LECANTO,FL,28.872,-82.5026,28.872,-82.5026
-82.48158717,28.85500478,11866,34461,LECANTO,FL,28.85500478,-82.48158717,28.85500478,-82.48158717
-82.466173,28.921492,11867,34464,BEVERLY HILLS,FL,28.921492,-82.466173,28.921492,-82.466173
-82.46951154,28.92411673,11868,34465,BEVERLY HILLS,FL,28.92411673,-82.46951154,28.92411673,-82.46951154
-82.09315861,29.19891229,11869,34470,OCALA,FL,29.19891229,-82.09315861,29.19891229,-82.09315861
-82.12183094,29.16838954,11870,34471,OCALA,FL,29.16838954,-82.12183094,29.16838954,-82.12183094
-82.02385149,29.12694422,11871,34472,OCALA,FL,29.12694422,-82.02385149,29.12694422,-82.02385149
-82.18772617,29.00629074,11872,34473,OCALA,FL,29.00629074,-82.18772617,29.00629074,-82.18772617
-82.19956247,29.15053217,11873,34474,OCALA,FL,29.15053217,-82.19956247,29.15053217,-82.19956247
-82.15512589,29.22165609,11874,34475,OCALA,FL,29.22165609,-82.15512589,29.22165609,-82.15512589
-82.21109966,29.07923346,11875,34476,OCALA,FL,29.07923346,-82.21109966,29.07923346,-82.21109966
-82.218733,29.141922,11876,34477,OCALA,FL,29.141922,-82.218733,29.141922,-82.218733
-82.137836,29.183248,11877,34478,OCALA,FL,29.183248,-82.137836,29.183248,-82.137836
-82.11114927,29.23907127,11878,34479,OCALA,FL,29.23907127,-82.11114927,29.23907127,-82.11114927
-82.0830853,29.12719914,11879,34480,OCALA,FL,29.12719914,-82.0830853,29.12719914,-82.0830853
-82.28535223,29.10102395,11880,34481,OCALA,FL,29.10102395,-82.28535223,29.10102395,-82.28535223
-82.24631226,29.2258999,11881,34482,OCALA,FL,29.2258999,-82.24631226,29.2258999,-82.24631226
-82.0421,29.1213,11882,34483,OCALA,FL,29.1213,-82.0421,29.1213,-82.0421
-82.03959566,28.92187413,11883,34484,OXFORD,FL,28.92187413,-82.03959566,28.92187413,-82.03959566
-82.61273,28.782223,11884,34487,HOMOSASSA,FL,28.782223,-82.61273,28.782223,-82.61273
-81.94713179,29.20633493,11885,34488,SILVER SPRINGS,FL,29.20633493,-81.94713179,29.20633493,-81.94713179
-82.057926,29.218701,11886,34489,SILVER SPRINGS,FL,29.218701,-82.057926,29.218701,-82.057926
-82.01513357,28.99795741,11887,34491,SUMMERFIELD,FL,28.99795741,-82.01513358,28.99795741,-82.01513358
-82.041369,29.010551,11888,34492,SUMMERFIELD,FL,29.010551,-82.041369,29.010551,-82.041369
-82.71338396,29.03133588,11889,34498,YANKEETOWN,FL,29.03133588,-82.71338396,29.03133588,-82.71338396
-82.3761706,28.55831955,11890,34601,BROOKSVILLE,FL,28.55831955,-82.3761706,28.55831955,-82.3761706
-82.28291785,28.50860802,11891,34602,BROOKSVILLE,FL,28.50860802,-82.28291785,28.50860802,-82.28291785
-82.416581,28.543875,11892,34603,BROOKSVILLE,FL,28.543875,-82.416581,28.543875,-82.416581
-82.45483703,28.47903339,11893,34604,BROOKSVILLE,FL,28.47903339,-82.45483703,28.47903339,-82.45483703
-82.385755,28.556364,11894,34605,BROOKSVILLE,FL,28.556364,-82.385755,28.556364,-82.385755
-82.59646562,28.46754544,11895,34606,SPRING HILL,FL,28.46754544,-82.59646562,28.46754544,-82.59646562
-82.62604589,28.50402111,11896,34607,SPRING HILL,FL,28.50402111,-82.62604589,28.50402111,-82.62604589
-82.5523594,28.48004765,11897,34608,SPRING HILL,FL,28.48004765,-82.5523594,28.48004765,-82.5523594
-82.51147753,28.47734041,11898,34609,SPRING HILL,FL,28.47734041,-82.51147753,28.47734041,-82.51147753
-82.53348984,28.39060811,11899,34610,SPRING HILL,FL,28.39060811,-82.53348984,28.39060811,-82.53348984
-82.58279531,28.47432709,11900,34611,SPRING HILL,FL,28.47432709,-82.58279531,28.47432709,-82.58279531
-82.5281803,28.55021315,11901,34613,BROOKSVILLE,FL,28.55021315,-82.5281803,28.55021315,-82.5281803
-82.51935461,28.62133408,11902,34614,BROOKSVILLE,FL,28.62133408,-82.51935461,28.62133408,-82.51935461
